"Key","LastModified","ETag","Size","StorageClass","Bucket","URL"
"public/efile_v2_0/SG-P03-T00-GAMING-2013.CSV","2025-03-22T04:19:47.000Z","""3fdbd2e0e2ba6f01933bf87ae7c9c1dd""",4785675,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SG-P03-T00-GAMING-2013.CSV"
"public/efile_v2_0/SG-P03-T00-GAMING-2014.CSV","2025-03-22T04:19:49.000Z","""151c345f79b355d6cc65a8c1913c34d7""",5236076,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SG-P03-T00-GAMING-2014.CSV"
"public/efile_v2_0/SG-P03-T00-GAMING-2015.CSV","2025-03-22T04:19:49.000Z","""a2cd97b51bf35e6da583210391d57608""",5908916,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SG-P03-T00-GAMING-2015.CSV"
"public/efile_v2_0/SG-P03-T00-GAMING-2016.CSV","2025-03-22T04:19:49.000Z","""7a77aa81323e4f04b389d505e2c56cd6""",5851247,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SG-P03-T00-GAMING-2016.CSV"
"public/efile_v2_0/SG-P03-T00-GAMING-2017.CSV","2025-03-22T04:19:52.000Z","""e85e959f514dadfba01d52050332877f""",6226652,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SG-P03-T00-GAMING-2017.CSV"
"public/efile_v2_0/SG-P03-T00-GAMING-2018.CSV","2025-03-22T04:19:53.000Z","""606654722d0fe4b1bed81e9d1ce773cd""",6468744,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SG-P03-T00-GAMING-2018.CSV"
"public/efile_v2_0/SG-P03-T00-GAMING-2019.CSV","2025-03-22T04:19:56.000Z","""34515bd9551453eff52d14cdeef08817""",6564387,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SG-P03-T00-GAMING-2019.CSV"
"public/efile_v2_0/SG-P03-T00-GAMING-2020.CSV","2025-03-22T04:19:58.000Z","""9f9c1e5a58fdc9c0107ce81d2f9f66bb""",6751627,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SG-P03-T00-GAMING-2020.CSV"
"public/efile_v2_0/SG-P03-T00-GAMING-2021.CSV","2025-03-22T04:19:58.000Z","""69bda3acc899d262730aa435c76e6d7a""",7651394,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SG-P03-T00-GAMING-2021.CSV"
"public/efile_v2_0/SG-P03-T00-GAMING-2022.CSV","2025-03-22T04:19:57.000Z","""340026a553e6e1ce59335b5dc316f69a""",5117134,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SG-P03-T00-GAMING-2022.CSV"
"public/efile_v2_0/SG-P03-T00-GAMING-2023.CSV","2025-03-22T04:19:58.000Z","""9af29a7187cb3831b50674586d6c7b1a""",6426072,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SG-P03-T00-GAMING-2023.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2009.CSV","2025-03-22T04:19:51.000Z","""d7651b275a0d8aaa0683a70f0266d567""",928606,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2009.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2010.CSV","2025-03-22T04:19:53.000Z","""bf4653df8e612e28b2addc5ca9346e2b""",1475195,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2010.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2011.CSV","2025-03-22T04:19:55.000Z","""d58d4beacb9f79edc48ac523c17137be""",1480854,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2011.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2012.CSV","2025-03-22T04:19:55.000Z","""e26f440e815a512452c3953c0dc0a532""",1470747,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2012.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2013.CSV","2025-03-22T04:19:55.000Z","""58c6903f1bd3b7f1ff41c4e540eaa455""",1461998,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2013.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2014.CSV","2025-03-22T04:19:57.000Z","""54ad5304f81082ae06826b6b69d478d1""",1451657,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2014.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2015.CSV","2025-03-22T04:19:58.000Z","""bac749a3aba818d11f238c95c6313168""",1433835,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2015.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2016.CSV","2025-03-22T04:19:58.000Z","""da0fb74fae91ce1933c59d3699430a1e""",1395143,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2016.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2017.CSV","2025-03-22T04:19:58.000Z","""572bfb7ab5cbe4b14f1d151079d17983""",1445370,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2017.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2018.CSV","2025-03-22T04:19:59.000Z","""ef31876a059d1a194db5711d9b440d4e""",1397458,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2018.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2019.CSV","2025-03-22T04:19:59.000Z","""13084f8d5e1b7ea831a2f775e99cbf33""",1378366,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2019.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2020.CSV","2025-03-22T04:19:59.000Z","""809b35f326695bd5fb176e1c1738b76e""",1393961,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2020.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2021.CSV","2025-03-22T04:19:59.000Z","""381613d8930baf2c481f85cd90ce483d""",1148767,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2021.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2022.CSV","2025-03-22T04:19:59.000Z","""1112d5dd254aba1b85c05db70175e637""",907620,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2022.CSV"
"public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2023.CSV","2025-03-22T04:19:59.000Z","""d1091ef6c77ddfa23e84d562b37f0e3e""",508015,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P01-T00-FAP-COMMUNITY-BENEFIT-POLICY-2023.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2009.CSV","2025-03-22T04:19:59.000Z","""113cf264febd0c2f63778bc25a19bc21""",315418,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2009.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2010.CSV","2025-03-22T04:19:59.000Z","""fd68933f6a7b19014e723e56e504c85c""",523258,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2010.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2011.CSV","2025-03-22T04:19:59.000Z","""b29f97e93fe90674c2003b294f262051""",526993,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2011.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2012.CSV","2025-03-22T04:20:00.000Z","""240c83e89ef74d3568b375ff0d98db81""",531296,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2012.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2013.CSV","2025-03-22T04:20:00.000Z","""4ed0c62f10e293e7d00a787230830831""",527506,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2013.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2014.CSV","2025-03-22T04:20:00.000Z","""116429d3077e272fd4fffbec54a2874a""",514960,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2014.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2015.CSV","2025-03-22T04:20:00.000Z","""d58c1d2a9e6fa423fd1f41941952757c""",516068,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2015.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2016.CSV","2025-03-22T04:20:00.000Z","""ff7f093daca82e91a537d18ce6d6452d""",498749,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2016.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2017.CSV","2025-03-22T04:20:00.000Z","""dea046add68a377cec958eedb86f9f73""",510208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2017.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2018.CSV","2025-03-22T04:20:00.000Z","""823f271f13be99b4f7fe099fe3b3019e""",485737,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2018.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2019.CSV","2025-03-22T04:20:00.000Z","""1bf4ba5622842871e0363d756c594109""",471021,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2019.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2020.CSV","2025-03-22T04:20:00.000Z","""48cd59a9aaa8705641452ef2a1d6ebae""",455845,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2020.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2021.CSV","2025-03-22T04:20:00.000Z","""be4ee1dba2098d85f815627d96bb95a6""",400313,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2021.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2022.CSV","2025-03-22T04:20:00.000Z","""2f33dfe3dd119c43269fd8a4c062d7a8""",319570,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2022.CSV"
"public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2023.CSV","2025-03-22T04:20:00.000Z","""fc91d4aeea8f05ae6156e3e2b0beebb6""",193294,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P02-T00-FAP-COMMUNITY-BENEFIT-POLICY-2023.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2009.CSV","2025-03-22T04:20:01.000Z","""d44de811de28483ea40545510d984b9a""",478480,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2009.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2010.CSV","2025-03-22T04:20:01.000Z","""8fcc592c8f7ddaae553b7773fd98c1b7""",785311,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2010.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2011.CSV","2025-03-22T04:20:01.000Z","""645a2434786cf57c55c7f344b47ced8d""",787049,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2011.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2012.CSV","2025-03-22T04:20:01.000Z","""be39db5dc59523c150d23318a1efe6e1""",782279,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2012.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2013.CSV","2025-03-22T04:20:01.000Z","""290b8cb2ecd0a12fc296578d00827cdc""",777622,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2013.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2014.CSV","2025-03-22T04:20:01.000Z","""fe00ecc7ec8f005bc1882dba41e4edb4""",772839,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2014.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2015.CSV","2025-03-22T04:20:01.000Z","""60c424a63f9dcf7f82e1c6046152d9a6""",764517,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2015.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2016.CSV","2025-03-22T04:20:01.000Z","""8048f9a00bb08d2dc655ec391222fd2d""",743226,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2016.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2017.CSV","2025-03-22T04:20:02.000Z","""883b771d236c93ddc63dd4fe27e678b7""",771529,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2017.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2018.CSV","2025-03-22T04:20:02.000Z","""969dd610dff9721bc714f2772a5efe4f""",743584,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2018.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2019.CSV","2025-03-22T04:20:02.000Z","""3072f39c03ee0c238431df4eaf8dd07b""",734051,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2019.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2020.CSV","2025-03-22T04:20:02.000Z","""a5b44e0b269ee2e5bda6e7cd58e0367a""",744733,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2020.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2021.CSV","2025-03-22T04:20:02.000Z","""d324a998b31f98f739f239ec4ce907e3""",612914,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2021.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2022.CSV","2025-03-22T04:20:02.000Z","""eec648a1460dd05f2ceb47665a146615""",485588,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2022.CSV"
"public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2023.CSV","2025-03-22T04:20:02.000Z","""14de886ba88fe294e2224b58afd397c2""",267976,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P03-T00-FAP-COMMUNITY-BENEFIT-POLICY-2023.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2009.CSV","2025-03-22T04:20:02.000Z","""75ba6ca4a930a03ea9473393d0c81abf""",107867,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2009.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2010.CSV","2025-03-22T04:20:02.000Z","""888a41e8d07abc28246310bff75ea793""",192908,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2010.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2011.CSV","2025-03-22T04:20:02.000Z","""38b0d8d39c27de6bbb3ce5e91914d619""",195342,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2011.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2012.CSV","2025-03-22T04:20:02.000Z","""c58f34056d3b1c5f57e29d6795f1cd73""",199695,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2012.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2013.CSV","2025-03-22T04:20:02.000Z","""fae1753404ecd53e5e60871c1ab7ff37""",195996,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2013.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2014.CSV","2025-03-22T04:20:02.000Z","""9dbe96bf840a32bdd570560f5e8ec44f""",192470,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2014.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2015.CSV","2025-03-22T04:20:03.000Z","""4a3d5e1949b826e94ec4e9b10b5bd81e""",177337,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2015.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2016.CSV","2025-03-22T04:20:03.000Z","""c16445ecd0ff84f303b88973827a19d3""",163544,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2016.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2017.CSV","2025-03-22T04:20:03.000Z","""c25644163b684873fc2eb3cdfe44bb24""",165697,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2017.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2018.CSV","2025-03-22T04:20:03.000Z","""f63addadecbb4b022983fb53048d02aa""",153594,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2018.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2019.CSV","2025-03-22T04:20:03.000Z","""1d1682c084a9592c6bf37eca09396bb6""",154763,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2019.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2020.CSV","2025-03-22T04:20:03.000Z","""152945723dd194e7a2c9d5aa1745188f""",149507,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2020.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2021.CSV","2025-03-22T04:20:03.000Z","""b6d1994276ab3b9a3db2e60dba2a37df""",128636,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2021.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2022.CSV","2025-03-22T04:20:03.000Z","""31f63f7a5817e824f0bb03e947cb7688""",83462,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2022.CSV"
"public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2023.CSV","2025-03-22T04:20:03.000Z","""7d790a9f4c384c1ddab98c7ba538ea68""",60770,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P04-T01-COMPANY-JOINT-VENTURES-2023.CSV"
"public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2009.CSV","2025-03-22T04:20:03.000Z","""24182f587bd5108c2a323b28b12eb8b4""",208,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2009.CSV"
"public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2010.CSV","2025-03-22T04:20:04.000Z","""256c00613fbb83c0ce330fd156671114""",963249,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2010.CSV"
"public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2011.CSV","2025-03-22T04:20:04.000Z","""80e677b7427c6c54babbd56aa80f3ffa""",980028,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2011.CSV"
"public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2012.CSV","2025-03-22T04:20:04.000Z","""0293e89192ffcf788b8a3e4561660ef9""",985914,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2012.CSV"
"public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2013.CSV","2025-03-22T04:20:04.000Z","""77a23f53315b1f64d4e77d7b2fe6e8ec""",1091025,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2013.CSV"
"public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2014.CSV","2025-03-22T04:20:05.000Z","""3212d0d5c3c4307742bddd3d0313f537""",1499817,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2014.CSV"
"public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2015.CSV","2025-03-22T04:20:05.000Z","""a75d22b662c27630a6e4d08d770cb70e""",1595132,"STANDARD","nccs-efile","https://nccs-efile.s3.us-east-1.amazonaws.com/public/efile_v2_0/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2015.CSV"
